id,name,description,price,begin_dttm,end_dttm,location,user_id,category_id,status_id,type_of_payment_id
6490,Task #6490,Task #6490 description,66692,2018-05-04 05:38:58,2018-07-26 03:19:42,\N,121,11,3,3
6491,Task #6491,Task #6491 description,73999,2017-06-07 15:11:44,2017-11-11 14:02:37,\N,106,14,1,5
6492,Task #6492,Task #6492 description,2097,2018-08-24 03:57:00,2018-09-21 00:22:40,\N,64,16,1,5
6493,Task #6493,Task #6493 description,36366,2017-10-13 23:06:32,2018-01-18 10:33:00,\N,191,4,4,4
6494,Task #6494,Task #6494 description,88762,2017-12-14 18:47:45,2018-01-13 22:49:47,\N,161,16,4,1
6495,Task #6495,Task #6495 description,39898,2017-12-05 00:02:53,2018-03-25 18:32:31,\N,174,19,1,1
6496,Task #6496,Task #6496 description,95646,2018-05-19 15:59:57,2018-08-07 00:53:47,\N,99,11,1,2
6497,Task #6497,Task #6497 description,61308,2018-08-24 00:02:29,2018-09-17 05:31:02,\N,154,19,4,1
6498,Task #6498,Task #6498 description,31437,2017-08-11 16:31:13,2017-08-15 12:11:52,\N,92,1,4,1
6499,Task #6499,Task #6499 description,95410,2017-08-24 17:09:54,2018-01-15 21:52:05,\N,14,5,3,5
6500,Task #6500,Task #6500 description,84155,2018-06-24 08:10:45,2018-07-25 07:18:44,\N,160,3,1,3
6501,Task #6501,Task #6501 description,88196,2017-08-19 01:01:04,2018-06-12 08:42:57,\N,159,18,1,2
6502,Task #6502,Task #6502 description,45784,2017-06-19 15:30:41,2018-08-04 20:07:26,\N,1,13,5,2
6503,Task #6503,Task #6503 description,68296,2017-06-24 19:57:21,2018-06-10 19:12:38,\N,42,2,4,5
6504,Task #6504,Task #6504 description,82286,2018-04-13 14:00:51,2018-04-26 14:56:50,\N,114,3,5,3
6505,Task #6505,Task #6505 description,94812,2018-02-21 08:40:48,2018-03-06 01:00:03,\N,46,20,3,5
6506,Task #6506,Task #6506 description,45728,2017-10-09 21:35:06,2018-01-08 08:24:07,\N,19,2,2,4
6507,Task #6507,Task #6507 description,22502,2018-09-07 11:39:18,2018-09-13 20:01:35,\N,13,18,5,1
6508,Task #6508,Task #6508 description,77401,2018-01-07 03:33:35,2018-07-25 11:24:03,\N,133,11,5,4
6509,Task #6509,Task #6509 description,4028,2018-01-29 16:49:39,2018-02-24 17:57:21,\N,97,14,5,1
6510,Task #6510,Task #6510 description,29821,2018-05-22 23:03:56,2018-09-12 11:46:14,\N,37,12,2,4
6511,Task #6511,Task #6511 description,54614,2018-01-04 21:57:35,2018-09-13 22:20:40,\N,9,15,4,1
6512,Task #6512,Task #6512 description,66639,2017-10-15 12:35:57,2018-05-25 22:23:21,\N,191,14,2,4
6513,Task #6513,Task #6513 description,38279,2018-04-21 23:38:31,2018-07-14 10:50:54,\N,184,6,5,5
6514,Task #6514,Task #6514 description,26279,2017-07-26 04:59:01,2018-07-07 22:48:06,\N,49,16,4,4
6515,Task #6515,Task #6515 description,34595,2017-07-24 03:56:24,2018-08-04 04:21:05,\N,183,4,1,2
6516,Task #6516,Task #6516 description,78407,2018-08-06 09:37:20,2018-09-01 10:08:27,\N,19,10,4,3
6517,Task #6517,Task #6517 description,60663,2017-09-17 10:18:41,2018-01-26 02:13:01,\N,161,12,4,2
6518,Task #6518,Task #6518 description,84429,2018-01-10 18:47:46,2018-02-24 10:50:23,\N,1,4,2,5
6519,Task #6519,Task #6519 description,55354,2018-06-18 06:59:10,2018-09-27 00:18:14,\N,35,17,3,3
6520,Task #6520,Task #6520 description,82094,2018-05-13 16:55:31,2018-09-23 00:02:06,\N,54,13,1,3
6521,Task #6521,Task #6521 description,13650,2018-06-05 06:41:20,2018-07-20 05:55:16,\N,85,3,4,4
6522,Task #6522,Task #6522 description,45951,2017-11-13 03:33:55,2018-02-01 00:38:16,\N,53,13,3,4
6523,Task #6523,Task #6523 description,98213,2018-03-13 12:06:22,2018-07-26 21:38:02,\N,30,11,2,4
6524,Task #6524,Task #6524 description,23169,2017-07-14 00:43:46,2018-01-09 23:31:33,\N,70,6,5,2
6525,Task #6525,Task #6525 description,94190,2018-09-08 09:52:49,2018-09-23 03:49:36,\N,43,16,2,1
6526,Task #6526,Task #6526 description,79594,2017-12-30 20:33:13,2018-06-25 12:06:27,\N,131,15,3,1
6527,Task #6527,Task #6527 description,91732,2017-10-01 14:55:20,2018-04-30 08:58:51,\N,46,18,3,4
6528,Task #6528,Task #6528 description,55607,2017-07-27 05:40:17,2017-12-01 13:42:32,\N,177,9,3,3
6529,Task #6529,Task #6529 description,34906,2018-01-22 01:57:35,2018-08-24 14:38:19,\N,95,1,2,3
6530,Task #6530,Task #6530 description,57584,2017-09-24 15:50:55,2018-05-30 20:19:07,\N,39,11,3,1
6531,Task #6531,Task #6531 description,74704,2017-08-07 07:03:11,2018-02-14 06:02:55,\N,183,5,5,2
6532,Task #6532,Task #6532 description,47760,2018-03-09 03:05:02,2018-06-15 10:56:23,\N,178,13,4,2
6533,Task #6533,Task #6533 description,18732,2017-12-01 10:38:22,2018-02-01 22:15:48,\N,89,17,2,5
6534,Task #6534,Task #6534 description,81818,2018-08-16 06:14:30,2018-09-14 00:55:29,\N,180,17,2,5
6535,Task #6535,Task #6535 description,91068,2018-08-03 23:39:04,2018-08-11 17:59:40,\N,36,3,4,5
6536,Task #6536,Task #6536 description,89752,2017-09-21 07:50:16,2018-07-14 16:18:34,\N,123,16,4,2
6537,Task #6537,Task #6537 description,21851,2018-01-01 05:57:13,2018-01-03 01:36:34,\N,135,10,3,5
6538,Task #6538,Task #6538 description,92787,2018-06-13 01:49:17,2018-08-09 17:26:22,\N,25,12,1,3
6539,Task #6539,Task #6539 description,91000,2017-08-16 01:24:17,2018-02-03 06:55:19,\N,45,5,1,1
6540,Task #6540,Task #6540 description,67701,2018-07-15 23:10:10,2018-09-03 07:51:06,\N,198,16,2,1
6541,Task #6541,Task #6541 description,18655,2017-09-28 08:40:57,2018-01-17 19:49:35,\N,147,5,1,1
6542,Task #6542,Task #6542 description,22904,2018-02-13 02:46:37,2018-06-18 03:13:13,\N,158,3,2,2
6543,Task #6543,Task #6543 description,68029,2017-11-26 10:09:30,2017-11-26 23:27:17,\N,145,1,2,2
6544,Task #6544,Task #6544 description,16537,2018-03-01 04:59:14,2018-04-29 05:37:35,\N,54,1,5,1
6545,Task #6545,Task #6545 description,19265,2018-08-06 15:01:21,2018-09-30 12:02:22,\N,46,1,2,1
6546,Task #6546,Task #6546 description,86520,2017-12-06 18:14:40,2018-04-25 12:06:55,\N,12,14,2,3
6547,Task #6547,Task #6547 description,77384,2018-02-06 08:31:16,2018-04-12 21:35:14,\N,107,8,1,3
6548,Task #6548,Task #6548 description,99417,2018-08-25 06:44:14,2018-09-06 21:53:37,\N,55,12,5,2
6549,Task #6549,Task #6549 description,20859,2018-04-15 13:12:12,2018-09-08 22:17:52,\N,107,12,4,1
6550,Task #6550,Task #6550 description,64834,2017-06-28 03:15:45,2018-07-08 13:18:01,\N,16,13,1,2
6551,Task #6551,Task #6551 description,61882,2017-12-27 20:14:53,2018-09-10 16:08:39,\N,140,10,2,3
6552,Task #6552,Task #6552 description,99366,2018-06-15 04:39:24,2018-09-03 06:01:44,\N,181,2,1,1
6553,Task #6553,Task #6553 description,4871,2017-11-27 21:54:56,2018-09-07 00:18:37,\N,41,4,1,4
6554,Task #6554,Task #6554 description,25323,2018-08-24 03:41:53,2018-09-17 13:10:09,\N,159,14,1,2
6555,Task #6555,Task #6555 description,11712,2018-01-31 21:05:53,2018-03-15 16:31:46,\N,7,4,3,1
6556,Task #6556,Task #6556 description,7248,2018-05-23 17:19:51,2018-05-27 12:34:26,\N,192,20,3,3
6557,Task #6557,Task #6557 description,96253,2018-04-06 21:10:21,2018-04-30 04:31:43,\N,20,18,4,2
6558,Task #6558,Task #6558 description,8294,2017-07-09 04:43:58,2017-07-25 08:42:57,\N,169,7,2,1
6559,Task #6559,Task #6559 description,75582,2018-04-12 08:08:53,2018-08-28 20:21:37,\N,200,17,4,4
6560,Task #6560,Task #6560 description,45739,2018-07-24 09:16:36,2018-08-06 14:13:19,\N,149,4,2,3
6561,Task #6561,Task #6561 description,47485,2017-08-30 19:09:21,2017-09-18 23:02:01,\N,25,15,1,2
6562,Task #6562,Task #6562 description,64785,2017-11-10 23:08:16,2018-07-02 14:42:21,\N,136,16,2,1
6563,Task #6563,Task #6563 description,60734,2018-07-21 14:09:57,2018-09-28 17:12:45,\N,167,7,4,1
6564,Task #6564,Task #6564 description,5890,2017-12-05 20:29:07,2018-04-26 05:19:18,\N,195,17,5,4
6565,Task #6565,Task #6565 description,75514,2017-12-25 21:27:00,2018-06-19 18:38:20,\N,28,2,3,4
6566,Task #6566,Task #6566 description,11766,2017-07-08 04:27:49,2018-08-21 07:35:05,\N,191,14,4,3
6567,Task #6567,Task #6567 description,12658,2018-07-05 23:46:34,2018-09-06 06:44:26,\N,30,10,2,1
6568,Task #6568,Task #6568 description,67642,2018-08-23 09:49:01,2018-09-10 17:22:39,\N,198,9,4,1
6569,Task #6569,Task #6569 description,38467,2017-07-12 18:36:11,2017-09-17 18:50:35,\N,102,12,2,1
6570,Task #6570,Task #6570 description,9803,2017-09-12 19:56:39,2018-07-14 19:19:25,\N,3,16,4,2
6571,Task #6571,Task #6571 description,98343,2018-08-10 01:38:42,2018-08-13 00:39:19,\N,34,16,3,4
6572,Task #6572,Task #6572 description,78152,2017-06-26 03:17:09,2018-03-30 16:46:51,\N,171,14,4,4
6573,Task #6573,Task #6573 description,6424,2018-05-31 23:19:36,2018-06-29 15:23:37,\N,138,13,4,1
6574,Task #6574,Task #6574 description,65473,2018-09-14 18:52:49,2018-09-29 07:01:01,\N,57,15,4,1
6575,Task #6575,Task #6575 description,69021,2017-07-03 20:15:21,2017-10-16 21:42:59,\N,153,19,1,4
6576,Task #6576,Task #6576 description,18408,2018-03-20 17:07:15,2018-04-09 12:09:35,\N,83,8,1,2
6577,Task #6577,Task #6577 description,47345,2018-01-15 12:37:40,2018-07-23 01:26:59,\N,93,12,3,4
6578,Task #6578,Task #6578 description,74242,2018-07-01 20:32:34,2018-08-27 11:50:00,\N,107,18,2,1
6579,Task #6579,Task #6579 description,37835,2018-09-01 22:43:25,2018-09-28 08:05:22,\N,60,2,2,1
6580,Task #6580,Task #6580 description,40640,2017-07-03 11:12:27,2017-12-11 19:33:38,\N,199,12,2,4
6581,Task #6581,Task #6581 description,2044,2018-03-24 22:13:08,2018-09-09 01:46:43,\N,113,11,1,1
6582,Task #6582,Task #6582 description,76337,2018-08-06 18:37:23,2018-09-25 09:23:57,\N,64,6,4,2
6583,Task #6583,Task #6583 description,24070,2017-11-22 20:11:25,2018-03-03 01:07:05,\N,56,13,5,4
6584,Task #6584,Task #6584 description,88604,2018-03-03 05:19:42,2018-06-03 22:56:19,\N,115,9,5,1
6585,Task #6585,Task #6585 description,11170,2017-07-31 19:25:46,2018-02-04 14:27:32,\N,76,5,1,4
6586,Task #6586,Task #6586 description,84754,2018-01-18 02:39:53,2018-04-15 03:34:14,\N,5,18,4,5
6587,Task #6587,Task #6587 description,50951,2018-01-09 12:14:21,2018-02-28 10:09:39,\N,135,18,2,5
6588,Task #6588,Task #6588 description,26173,2018-02-12 09:16:02,2018-04-11 12:55:40,\N,182,20,2,5
6589,Task #6589,Task #6589 description,19978,2017-10-01 23:47:49,2018-01-30 14:21:20,\N,113,1,4,1
6590,Task #6590,Task #6590 description,54462,2017-09-03 10:05:22,2017-10-25 03:18:26,\N,131,18,1,5
6591,Task #6591,Task #6591 description,47822,2018-02-24 01:06:59,2018-04-22 17:16:01,\N,155,14,3,3
6592,Task #6592,Task #6592 description,67515,2017-10-10 11:50:00,2018-06-21 21:58:27,\N,68,12,4,1
6593,Task #6593,Task #6593 description,18180,2018-04-28 08:38:35,2018-07-19 03:40:44,\N,178,10,2,4
6594,Task #6594,Task #6594 description,65962,2017-10-24 14:13:18,2018-04-17 02:45:18,\N,59,3,2,2
6595,Task #6595,Task #6595 description,20318,2018-04-29 06:19:05,2018-07-03 12:36:53,\N,43,7,4,4
6596,Task #6596,Task #6596 description,79539,2018-08-23 10:03:57,2018-08-30 06:38:26,\N,180,8,3,5
6597,Task #6597,Task #6597 description,63360,2017-07-05 10:49:23,2018-02-04 13:21:08,\N,175,11,3,1
6598,Task #6598,Task #6598 description,12367,2017-09-03 12:08:51,2018-05-25 01:27:51,\N,167,5,4,5
6599,Task #6599,Task #6599 description,3945,2018-08-21 00:59:09,2018-09-10 22:38:50,\N,193,11,4,1
6600,Task #6600,Task #6600 description,80073,2018-08-18 15:10:27,2018-09-30 02:04:35,\N,149,7,4,4
6601,Task #6601,Task #6601 description,54698,2018-08-11 05:00:13,2018-09-07 10:30:20,\N,11,17,5,2
6602,Task #6602,Task #6602 description,57759,2018-08-11 08:19:39,2018-08-15 20:15:27,\N,151,18,4,4
6603,Task #6603,Task #6603 description,57283,2018-07-28 14:51:28,2018-09-17 14:01:40,\N,33,19,1,5
6604,Task #6604,Task #6604 description,8631,2018-03-04 01:46:22,2018-07-01 16:20:40,\N,107,4,3,2
6605,Task #6605,Task #6605 description,58564,2018-01-13 16:37:43,2018-09-16 09:54:04,\N,174,16,2,2
6606,Task #6606,Task #6606 description,37330,2018-07-16 02:22:50,2018-07-30 07:30:21,\N,115,12,4,3
6607,Task #6607,Task #6607 description,54525,2018-07-07 23:35:50,2018-08-01 06:12:55,\N,55,6,1,2
6608,Task #6608,Task #6608 description,99,2018-07-05 00:28:30,2018-07-18 04:56:01,\N,37,19,2,5
6609,Task #6609,Task #6609 description,50988,2018-03-11 07:02:41,2018-06-19 17:09:17,\N,187,17,2,1
6610,Task #6610,Task #6610 description,35161,2018-03-12 04:03:35,2018-06-07 03:52:14,\N,68,7,5,2
6611,Task #6611,Task #6611 description,93401,2018-04-08 18:14:51,2018-07-24 09:16:54,\N,192,3,2,3
6612,Task #6612,Task #6612 description,38241,2018-08-17 04:26:28,2018-09-08 06:36:21,\N,18,4,4,4
6613,Task #6613,Task #6613 description,41658,2018-04-18 04:23:17,2018-05-12 15:55:16,\N,155,11,4,5
6614,Task #6614,Task #6614 description,61947,2018-01-03 22:35:11,2018-03-18 12:57:46,\N,43,1,3,1
6615,Task #6615,Task #6615 description,27770,2017-12-15 11:40:33,2018-06-26 08:03:51,\N,108,1,1,1
6616,Task #6616,Task #6616 description,94475,2017-10-14 08:50:42,2018-07-23 14:28:19,\N,168,8,5,3
6617,Task #6617,Task #6617 description,88154,2017-11-01 12:28:46,2017-11-14 21:24:52,\N,200,3,5,5
6618,Task #6618,Task #6618 description,54570,2017-07-11 23:41:38,2018-09-28 07:39:20,\N,187,3,5,1
6619,Task #6619,Task #6619 description,23978,2018-01-06 22:08:55,2018-08-05 06:24:30,\N,199,11,4,3
6620,Task #6620,Task #6620 description,54512,2018-01-09 22:51:00,2018-05-18 03:52:52,\N,160,18,3,2
6621,Task #6621,Task #6621 description,57804,2018-05-26 00:52:20,2018-09-09 13:49:33,\N,171,2,4,2
6622,Task #6622,Task #6622 description,91341,2017-10-07 15:55:53,2018-06-06 13:30:22,\N,192,3,4,5
6623,Task #6623,Task #6623 description,22058,2017-12-20 19:13:39,2017-12-23 10:06:18,\N,198,6,2,5
6624,Task #6624,Task #6624 description,64631,2017-06-28 18:30:05,2017-11-10 08:18:34,\N,155,16,3,3
6625,Task #6625,Task #6625 description,9770,2017-09-09 04:06:36,2018-08-05 04:52:33,\N,115,15,1,5
6626,Task #6626,Task #6626 description,34666,2017-09-25 01:27:19,2018-02-27 20:57:57,\N,112,18,2,3
6627,Task #6627,Task #6627 description,18512,2017-11-13 05:18:03,2018-08-26 19:17:30,\N,119,16,3,3
6628,Task #6628,Task #6628 description,66210,2017-11-19 04:29:08,2018-01-25 16:58:47,\N,121,11,2,2
6629,Task #6629,Task #6629 description,18766,2017-08-25 00:29:09,2018-01-22 08:27:45,\N,72,9,5,1
6630,Task #6630,Task #6630 description,87563,2017-10-27 01:29:42,2018-05-08 15:17:28,\N,166,19,2,5
6631,Task #6631,Task #6631 description,92479,2017-08-16 02:59:10,2017-09-10 13:55:14,\N,14,15,1,2
6632,Task #6632,Task #6632 description,55803,2018-07-01 16:21:15,2018-08-28 23:27:33,\N,82,11,4,4
6633,Task #6633,Task #6633 description,17431,2018-06-13 22:16:39,2018-06-28 09:30:40,\N,80,5,5,4
6634,Task #6634,Task #6634 description,38800,2018-06-29 22:13:19,2018-08-04 13:53:08,\N,155,11,3,4
6635,Task #6635,Task #6635 description,47375,2017-07-21 01:02:34,2018-01-27 19:12:48,\N,153,3,3,3
6636,Task #6636,Task #6636 description,72741,2018-01-06 19:36:31,2018-01-30 10:11:17,\N,151,16,5,4
6637,Task #6637,Task #6637 description,78852,2018-07-22 05:19:52,2018-09-27 09:39:07,\N,193,10,3,4
6638,Task #6638,Task #6638 description,21138,2018-03-27 00:16:00,2018-04-27 05:20:55,\N,88,8,1,5
6639,Task #6639,Task #6639 description,88548,2017-11-28 12:58:45,2018-08-01 15:35:34,\N,139,2,1,1
6640,Task #6640,Task #6640 description,38343,2017-11-06 07:46:18,2018-09-22 01:39:56,\N,87,1,1,2
6641,Task #6641,Task #6641 description,80135,2017-10-14 10:24:48,2018-06-28 13:45:58,\N,54,10,1,5
6642,Task #6642,Task #6642 description,52335,2017-09-18 13:37:59,2018-06-22 02:24:54,\N,162,12,4,5
6643,Task #6643,Task #6643 description,11022,2017-11-23 05:58:51,2017-11-27 22:08:42,\N,172,6,1,4
6644,Task #6644,Task #6644 description,82306,2017-10-21 19:37:40,2017-12-31 02:43:48,\N,85,11,4,1
6645,Task #6645,Task #6645 description,73278,2017-10-21 17:26:55,2018-06-09 19:27:00,\N,3,12,3,4
6646,Task #6646,Task #6646 description,41926,2018-05-31 20:34:22,2018-08-12 14:03:43,\N,33,16,1,5
6647,Task #6647,Task #6647 description,71522,2017-06-26 09:00:20,2018-08-02 03:30:01,\N,60,16,1,1
6648,Task #6648,Task #6648 description,26527,2018-06-05 20:01:01,2018-07-11 17:57:30,\N,64,1,1,5
6649,Task #6649,Task #6649 description,43980,2017-07-10 18:10:22,2018-01-01 11:26:02,\N,63,16,3,2
6650,Task #6650,Task #6650 description,8493,2017-10-02 03:33:51,2018-01-24 05:23:12,\N,134,1,5,5
6651,Task #6651,Task #6651 description,53919,2018-07-20 01:44:40,2018-08-03 13:58:14,\N,64,10,4,1
6652,Task #6652,Task #6652 description,1959,2018-06-12 02:43:06,2018-07-06 23:23:39,\N,198,1,4,4
6653,Task #6653,Task #6653 description,69295,2018-02-25 16:09:19,2018-07-02 21:45:38,\N,168,4,1,3
6654,Task #6654,Task #6654 description,37097,2017-07-12 01:13:25,2018-05-02 22:35:21,\N,36,12,2,2
6655,Task #6655,Task #6655 description,27919,2018-01-05 14:18:00,2018-02-05 02:17:16,\N,134,2,1,4
6656,Task #6656,Task #6656 description,73717,2018-07-04 23:58:08,2018-08-13 18:56:03,\N,69,6,3,4
6657,Task #6657,Task #6657 description,96795,2018-02-03 21:45:20,2018-05-01 02:49:23,\N,86,13,4,5
6658,Task #6658,Task #6658 description,56930,2018-01-27 07:13:23,2018-03-08 09:05:28,\N,151,18,4,1
6659,Task #6659,Task #6659 description,10744,2018-09-09 11:27:31,2018-09-11 15:15:04,\N,14,12,5,3
6660,Task #6660,Task #6660 description,91044,2018-06-05 01:50:11,2018-08-21 13:09:39,\N,185,11,2,2
6661,Task #6661,Task #6661 description,39923,2017-12-22 16:18:19,2018-06-04 10:30:54,\N,78,13,4,2
6662,Task #6662,Task #6662 description,44480,2018-03-11 14:51:04,2018-09-18 16:37:59,\N,45,4,2,2
6663,Task #6663,Task #6663 description,52770,2018-09-06 05:13:46,2018-09-20 23:16:29,\N,87,10,5,3
6664,Task #6664,Task #6664 description,49462,2018-04-05 11:39:14,2018-07-22 07:16:25,\N,19,18,5,4
6665,Task #6665,Task #6665 description,60068,2017-09-14 07:17:35,2017-10-03 18:07:30,\N,177,9,1,5
6666,Task #6666,Task #6666 description,36063,2017-09-07 04:33:20,2018-09-25 23:54:52,\N,199,19,1,5
6667,Task #6667,Task #6667 description,16723,2018-08-06 15:10:45,2018-09-22 07:30:46,\N,195,18,4,4
6668,Task #6668,Task #6668 description,63194,2018-01-10 08:02:47,2018-08-24 22:33:30,\N,137,9,1,2
6669,Task #6669,Task #6669 description,9472,2018-08-07 03:07:05,2018-09-15 01:53:34,\N,128,19,5,3
6670,Task #6670,Task #6670 description,16555,2018-05-16 13:17:44,2018-05-23 09:08:44,\N,155,5,4,4
6671,Task #6671,Task #6671 description,30035,2018-03-17 08:07:55,2018-04-30 10:09:13,\N,44,5,2,3
6672,Task #6672,Task #6672 description,55514,2018-08-27 17:33:31,2018-09-27 22:11:08,\N,141,9,4,3
6673,Task #6673,Task #6673 description,57861,2018-09-22 11:18:00,2018-09-25 03:14:17,\N,194,18,4,2
6674,Task #6674,Task #6674 description,38445,2018-06-19 20:24:19,2018-08-14 18:27:20,\N,95,16,5,5
6675,Task #6675,Task #6675 description,27305,2017-10-06 15:54:21,2018-04-08 01:33:58,\N,117,20,3,1
6676,Task #6676,Task #6676 description,90301,2018-09-16 05:07:57,2018-09-19 12:48:02,\N,22,8,1,1
6677,Task #6677,Task #6677 description,61562,2018-07-24 06:32:40,2018-08-13 23:40:03,\N,90,15,4,4
6678,Task #6678,Task #6678 description,62610,2018-07-07 23:52:23,2018-09-14 05:05:57,\N,181,20,4,1
6679,Task #6679,Task #6679 description,18614,2018-03-22 02:43:35,2018-05-26 00:57:54,\N,55,8,5,5
6680,Task #6680,Task #6680 description,69785,2017-06-22 19:55:41,2018-02-17 15:13:01,\N,122,18,5,4
6681,Task #6681,Task #6681 description,86718,2017-10-18 01:29:07,2018-09-30 07:14:10,\N,51,1,2,3
6682,Task #6682,Task #6682 description,55319,2018-06-13 19:39:16,2018-09-14 11:36:57,\N,48,20,3,5
6683,Task #6683,Task #6683 description,20746,2018-06-08 13:31:18,2018-06-24 18:04:51,\N,161,3,1,2
6684,Task #6684,Task #6684 description,16570,2018-05-09 00:12:36,2018-09-13 16:06:22,\N,110,1,5,3
6685,Task #6685,Task #6685 description,71967,2017-06-24 23:14:59,2018-02-20 12:54:01,\N,60,18,4,1
6686,Task #6686,Task #6686 description,42564,2017-08-13 05:51:21,2018-08-22 23:42:46,\N,146,6,3,5
6687,Task #6687,Task #6687 description,83075,2018-01-09 16:42:11,2018-03-18 05:39:22,\N,62,7,4,4
6688,Task #6688,Task #6688 description,61226,2018-01-13 02:25:35,2018-08-19 23:23:36,\N,54,10,3,5
6689,Task #6689,Task #6689 description,15804,2017-07-13 20:45:13,2017-11-19 20:06:03,\N,111,19,1,4
6690,Task #6690,Task #6690 description,9505,2017-08-20 23:01:38,2017-08-21 18:28:06,\N,178,14,2,1
6691,Task #6691,Task #6691 description,95447,2018-07-30 14:24:44,2018-08-19 01:18:26,\N,139,13,1,5
6692,Task #6692,Task #6692 description,95556,2017-11-28 16:28:42,2018-03-30 09:30:42,\N,97,1,5,5
6693,Task #6693,Task #6693 description,95696,2017-10-28 14:16:31,2017-11-13 11:19:34,\N,59,18,1,4
6694,Task #6694,Task #6694 description,57311,2018-08-10 23:26:06,2018-09-06 15:41:58,\N,28,3,5,4
6695,Task #6695,Task #6695 description,678,2017-07-05 03:15:29,2018-07-29 17:21:51,\N,119,13,4,2
6696,Task #6696,Task #6696 description,18004,2018-01-29 00:15:14,2018-05-03 09:03:52,\N,64,20,2,4
6697,Task #6697,Task #6697 description,15585,2017-07-18 00:48:32,2018-03-23 23:44:34,\N,32,8,4,3
6698,Task #6698,Task #6698 description,35868,2018-08-17 09:08:38,2018-09-19 17:55:57,\N,125,20,1,1
6699,Task #6699,Task #6699 description,69370,2018-08-20 07:01:44,2018-09-28 16:27:11,\N,4,5,3,1
6700,Task #6700,Task #6700 description,89721,2018-05-10 03:02:54,2018-08-23 08:02:11,\N,15,12,4,4
6701,Task #6701,Task #6701 description,89137,2017-08-03 19:59:41,2017-10-05 09:08:42,\N,41,18,3,5
6702,Task #6702,Task #6702 description,20258,2017-11-15 02:44:27,2018-06-11 16:56:47,\N,183,2,3,2
6703,Task #6703,Task #6703 description,77622,2018-01-13 07:40:00,2018-01-23 15:40:38,\N,24,14,4,5
6704,Task #6704,Task #6704 description,79541,2018-06-26 08:53:32,2018-09-04 23:55:51,\N,148,9,2,1
6705,Task #6705,Task #6705 description,7828,2017-06-03 18:56:53,2018-03-14 06:58:12,\N,169,5,2,4
