id,seller_id,buyer_id,dttm,sum,task_id
3930,56,37,2017-08-17 04:12:43,4931,9759
3931,30,121,2018-06-07 13:29:40,53041,5516
3932,139,65,2017-06-20 12:32:17,66096,4730
3933,56,91,2018-03-10 03:45:48,27443,3216
3934,175,18,2017-09-12 18:14:42,80430,8908
3935,89,56,2018-09-12 10:17:04,55212,2375
3936,123,96,2018-05-02 02:32:20,36804,2065
3937,15,188,2018-04-09 22:46:21,27354,8362
3938,27,152,2018-07-15 21:12:03,49534,1476
3939,81,10,2017-09-13 15:58:27,22376,9032
3940,182,8,2017-09-08 16:24:55,90967,2588
3941,173,175,2018-04-25 03:03:39,89465,9713
3942,181,194,2018-02-11 10:02:29,92775,3937
3943,157,135,2017-09-06 11:13:16,38536,589
3944,165,173,2017-08-21 01:13:28,81612,5727
3945,109,188,2018-04-14 01:50:43,28518,7335
3946,107,159,2017-09-04 03:27:44,69950,8506
3947,146,160,2018-06-13 20:30:29,59836,1817
3948,168,125,2018-02-24 07:15:14,72547,2990
3949,197,85,2017-10-21 06:28:08,571,992
3950,53,190,2018-01-07 13:47:12,92282,9459
3951,29,155,2017-10-01 06:56:16,87049,1520
3952,143,130,2017-10-14 14:41:12,51633,6430
3953,106,65,2017-10-27 21:42:48,39357,6817
3954,177,165,2018-06-13 19:49:11,51609,491
3955,15,175,2017-06-11 07:40:36,70593,4463
3956,59,142,2017-07-01 19:11:17,13125,4786
3957,104,128,2017-08-10 19:20:55,96234,6847
3958,97,103,2018-07-20 15:06:55,2761,9426
3959,200,106,2018-05-06 10:07:26,91513,1070
3960,154,103,2018-01-26 06:20:02,23313,9925
3961,27,52,2018-02-05 04:13:41,81216,4701
3962,197,81,2017-09-14 20:51:21,20217,24
3963,42,155,2018-03-08 01:21:06,55600,2416
3964,138,50,2018-09-04 18:39:41,4909,8122
3965,115,158,2018-04-22 15:18:01,50988,1345
3966,132,28,2017-10-08 14:06:02,56063,4616
3967,72,91,2018-03-17 07:52:20,62968,5045
3968,181,200,2018-06-07 11:45:40,74804,506
3969,180,119,2018-09-12 18:22:54,17396,6396
3970,13,80,2017-09-03 00:28:31,84557,3876
3971,43,189,2018-09-04 02:26:06,63017,5366
3972,128,97,2018-02-22 17:53:07,59450,544
3973,123,161,2018-08-26 16:47:06,91202,547
3974,67,144,2017-10-23 01:05:18,60514,5747
3975,41,44,2017-09-15 01:37:57,83821,2278
3976,77,127,2018-06-23 07:44:03,94429,9307
3977,16,159,2018-07-16 18:36:23,40502,5049
3978,125,69,2018-03-26 15:25:33,30038,5539
3979,184,92,2017-10-07 02:07:02,58515,9729
3980,138,38,2017-10-19 05:04:03,19485,486
3981,179,172,2017-12-19 14:54:17,96097,1943
3982,9,140,2017-07-29 09:55:41,23043,8851
3983,112,77,2017-08-12 20:53:23,34345,5681
3984,130,106,2018-08-01 13:21:28,93768,1633
3985,57,154,2018-08-03 17:46:35,93703,3910
3986,132,109,2017-11-22 00:17:55,91609,1539
3987,8,42,2018-08-05 15:32:19,50737,2991
3988,78,47,2017-07-24 19:02:57,42762,6826
3989,126,67,2018-03-24 12:09:03,28942,6710
3990,41,78,2018-05-24 03:36:58,89935,251
3991,140,53,2017-08-08 14:05:17,96884,4736
3992,72,98,2018-03-29 05:10:01,693,5433
3993,186,124,2018-06-21 19:37:05,32863,6985
3994,146,161,2018-02-08 04:22:39,28271,8735
3995,25,177,2018-02-11 01:12:59,54033,5152
3996,34,160,2018-04-15 14:42:06,33072,792
3997,107,127,2018-03-22 20:40:38,28163,2315
3998,84,152,2018-01-20 19:41:08,1183,5710
3999,27,95,2018-04-09 10:50:02,76680,48
4000,40,158,2018-08-29 19:58:57,42631,9548
4001,64,33,2017-10-26 18:59:46,56225,9463
4002,8,131,2018-02-15 10:46:00,81627,1476
4003,92,82,2018-07-03 03:56:12,55270,3959
4004,114,65,2017-06-19 20:19:31,51134,7696
4005,131,147,2018-05-09 22:51:23,15410,3954
4006,192,75,2017-09-28 14:20:43,37889,7385
4007,166,54,2017-12-17 21:05:20,14772,4388
4008,45,8,2018-08-03 01:44:04,3959,6332
4009,186,14,2017-12-30 12:51:27,55704,5536
4010,8,33,2017-07-23 07:06:11,27183,4186
4011,190,131,2018-06-12 17:49:17,91940,7266
4012,119,180,2017-10-19 18:26:27,31216,7533
4013,39,65,2017-12-16 20:22:21,44386,940
4014,64,164,2018-02-06 12:48:41,59759,6191
4015,135,185,2017-08-10 19:12:07,95249,5215
4016,183,57,2018-03-18 23:54:51,72662,6293
4017,67,47,2017-06-05 19:14:19,89821,4237
4018,178,166,2017-09-05 15:46:36,86849,9444
4019,123,182,2018-09-07 19:02:55,45469,6511
4020,86,31,2017-07-18 09:00:18,65885,3413
4021,123,181,2017-08-04 01:01:31,35975,2243
4022,47,129,2018-08-19 12:42:32,91629,4809
4023,179,100,2018-05-21 13:39:52,28127,8028
4024,42,146,2018-05-12 07:51:04,66024,6079
4025,42,8,2017-10-15 02:37:16,83049,1177
4026,10,14,2017-12-10 16:13:27,30363,2966
4027,71,193,2018-08-04 21:46:48,73599,2244
4028,147,133,2017-11-22 12:50:35,66939,4301
4029,57,1,2017-09-03 08:02:45,83366,4575
4030,97,38,2017-06-20 12:37:58,69018,7423
4031,3,161,2018-08-12 09:50:31,58491,6625
4032,120,101,2018-02-02 20:09:25,87757,2197
4033,139,27,2017-10-02 11:34:24,41312,6422
4034,195,175,2018-05-26 00:35:19,67103,5717
4035,172,85,2018-06-11 02:47:57,46394,5115
4036,22,129,2017-06-09 17:35:03,14633,1703
4037,171,51,2017-10-08 06:14:35,28070,8151
4038,7,165,2017-10-28 22:26:57,25436,7185
4039,144,150,2018-01-19 05:20:15,70006,5065
4040,126,116,2018-02-04 06:21:31,47816,3872
4041,80,137,2018-04-21 23:51:59,40318,3724
4042,116,12,2018-05-10 23:22:55,86180,6114
4043,17,142,2017-08-12 00:53:45,18407,4680
4044,39,86,2017-12-22 18:34:26,7283,9338
4045,91,162,2018-01-25 08:08:24,47343,2310
4046,58,160,2018-09-27 04:25:34,85159,4160
4047,130,143,2017-12-19 04:43:00,34199,2527
4048,48,22,2018-06-03 22:27:30,23035,6029
4049,19,15,2018-03-16 08:10:47,4751,7614
4050,25,183,2018-06-27 08:48:56,99750,4784
4051,171,154,2017-09-19 08:13:22,5722,3103
4052,24,89,2018-07-02 03:00:12,96504,1100
4053,72,42,2017-11-14 00:25:33,33621,3529
4054,129,190,2018-08-09 02:26:39,24047,3183
4055,99,166,2017-09-22 15:19:49,56487,7522
4056,162,81,2018-09-09 11:28:45,52990,107
4057,130,72,2018-09-08 11:22:16,93195,680
4058,200,40,2018-07-25 12:35:12,94024,8435
4059,198,138,2018-09-25 04:04:13,53039,624
4060,71,138,2018-07-16 16:57:06,45792,7416
4061,199,90,2018-05-31 02:38:15,41613,166
4062,108,36,2017-07-17 14:04:27,4863,6222
4063,135,127,2017-07-14 08:43:25,45236,2751
4064,183,43,2018-04-18 01:53:36,58146,4253
4065,60,182,2018-05-05 04:46:57,52463,7075
4066,44,94,2018-08-25 08:21:29,27785,1227
4067,160,98,2017-07-01 00:41:54,78697,8550
4068,183,200,2018-08-16 18:07:54,31803,5871
4069,75,186,2017-12-10 17:26:28,22148,2048
4070,63,66,2017-08-02 02:54:21,25249,530
4071,107,143,2017-08-16 20:22:48,44226,4264
4072,33,16,2017-09-01 16:57:08,47536,4403
4073,10,48,2018-06-04 01:54:27,30161,6047
4074,149,65,2018-09-02 16:31:42,94400,507
4075,83,135,2018-01-16 16:51:59,63745,3001
4076,186,101,2017-07-19 20:07:37,93867,9052
4077,37,186,2017-12-31 00:57:16,12317,648
4078,163,116,2017-06-20 20:45:42,26432,8057
4079,122,34,2017-12-28 07:36:14,85359,845
4080,17,188,2017-09-14 08:41:52,26048,5022
4081,184,178,2018-03-28 16:39:27,34843,9765
4082,170,112,2017-10-05 07:42:44,52680,9180
4083,61,51,2018-07-18 08:33:36,50231,3550
4084,40,140,2017-11-20 02:00:47,67421,7191
4085,113,31,2018-09-15 00:53:17,83743,7388
4086,183,69,2018-03-07 17:11:20,58890,4199
4087,55,173,2018-07-10 15:53:03,66955,8648
4088,174,29,2017-08-15 23:00:32,36943,3542
4089,156,57,2017-11-14 16:34:32,76681,1762
4090,34,127,2017-09-16 13:15:49,81346,9178
4091,30,4,2018-07-01 16:43:44,98365,8762
4092,82,140,2018-09-25 09:15:42,28407,1045
4093,87,65,2017-09-06 06:51:42,75509,2690
4094,84,121,2018-03-20 08:38:47,12445,2811
4095,121,144,2018-03-27 04:08:42,64537,3521
4096,188,124,2017-12-01 20:38:45,89389,8914
4097,172,95,2017-07-23 16:25:36,36081,6913
4098,163,187,2017-09-02 12:58:09,70996,2267
4099,61,159,2017-10-30 19:30:31,51653,8180
4100,50,96,2018-07-24 20:26:11,49066,8186
4101,87,1,2017-12-16 14:34:30,35471,6944
4102,12,20,2017-10-14 18:59:31,59531,9232
4103,174,70,2017-06-18 07:08:55,2357,9533
4104,43,113,2017-12-31 01:17:21,81576,1932
4105,184,17,2018-04-24 23:22:33,41218,9444
4106,109,112,2018-06-10 19:29:35,61274,6515
4107,3,85,2018-08-20 09:41:58,38274,7873
4108,86,198,2017-09-25 10:59:55,6137,6249
4109,170,134,2017-10-05 12:22:43,41604,2313
4110,53,151,2018-09-17 04:50:14,30364,2540
4111,113,1,2018-04-24 20:45:31,82517,2613
4112,134,7,2017-09-18 12:55:32,63356,6751
4113,122,189,2017-12-13 23:02:16,63829,9738
4114,189,76,2018-04-04 20:44:12,88155,8959
4115,136,168,2017-08-06 17:33:03,47536,9761
4116,127,194,2018-03-29 14:10:30,52567,2540
4117,10,29,2017-08-18 00:36:59,8721,5725
4118,137,27,2017-08-17 09:42:54,60966,1335
4119,174,169,2018-07-17 17:00:17,11327,8379
4120,35,147,2018-09-17 07:04:40,72626,8048
4121,1,183,2017-07-18 19:01:17,65260,7308
4122,169,30,2017-06-03 10:35:25,97892,1457
4123,77,82,2018-05-10 04:32:11,99921,5753
4124,196,108,2018-02-08 14:35:57,39397,3401
4125,98,117,2017-07-10 06:13:05,20878,3446
4126,186,190,2017-11-29 21:27:55,63013,5472
4127,56,167,2017-07-17 01:38:56,18631,1427
4128,36,7,2018-05-28 06:23:16,34302,3118
4129,13,39,2018-01-13 10:31:50,75702,3730
4130,74,100,2017-11-08 15:08:52,27337,6740
4131,188,198,2017-11-23 07:59:21,96657,8095
4132,19,119,2018-03-08 08:01:49,86762,1266
4133,58,75,2017-07-11 10:44:42,31390,8322
4134,6,39,2018-02-02 11:02:13,824,8761
4135,34,130,2018-04-08 07:29:56,92868,8644
4136,33,195,2018-07-31 07:19:13,75644,4207
4137,122,66,2018-07-29 09:00:05,6326,2340
4138,57,167,2018-06-16 17:00:14,51635,2712
4139,37,153,2017-09-23 09:08:56,33167,6804
4140,138,192,2018-07-01 04:34:05,17442,7552
4141,158,168,2018-05-30 09:55:01,12482,3083
4142,151,194,2018-09-22 16:01:55,1168,8071
4143,156,49,2018-07-17 01:40:42,68352,6337
4144,85,167,2017-09-09 00:48:39,79299,5608
4145,60,61,2017-10-04 19:40:34,50954,2364
4146,189,8,2018-08-10 05:05:58,78001,1336
4147,148,24,2018-05-24 21:39:45,53662,1028
4148,50,187,2018-09-20 22:23:48,73253,8831
4149,16,26,2018-07-05 21:35:25,70438,3200
4150,99,132,2018-07-20 17:45:39,45624,6523
4151,149,11,2018-01-16 17:15:01,2931,2323
4152,180,101,2018-09-05 15:49:11,77361,9098
4153,108,131,2017-10-07 08:39:18,74292,6781
4154,133,16,2018-09-16 17:28:42,41292,6269
4155,154,152,2018-06-02 20:20:40,51264,8477
4156,147,194,2017-11-15 17:40:00,31081,4193
4157,50,87,2017-09-05 12:11:41,96482,4304
4158,102,92,2017-12-23 19:23:32,70127,9085
4159,127,98,2017-08-21 00:23:39,10427,200
4160,124,123,2018-05-01 02:42:55,30114,6876
4161,53,101,2018-01-09 17:32:05,77385,1325
4162,107,23,2017-07-30 16:20:13,37648,9747
4163,83,184,2017-10-02 10:42:56,14218,1783
4164,12,128,2017-06-24 13:11:17,10299,9602
4165,10,173,2017-10-25 23:18:29,87505,4618
4166,138,31,2017-12-04 08:27:04,55782,7893
4167,7,45,2018-06-24 15:31:57,10351,2972
4168,45,163,2017-07-03 01:35:49,6151,1522
4169,71,113,2018-04-28 15:10:58,40244,536
4170,131,84,2018-07-21 06:41:54,20947,2420
4171,147,146,2017-11-25 05:01:44,49864,7546
4172,35,106,2018-05-21 13:21:43,18809,3236
4173,24,131,2017-06-07 11:44:41,30535,7063
4174,198,63,2017-08-15 04:15:35,94799,4629
4175,95,139,2018-09-18 11:57:19,95276,9695
4176,89,121,2017-06-26 03:29:28,54950,9479
4177,36,80,2017-07-22 23:33:16,16312,1026
4178,6,35,2018-04-26 02:21:01,30847,3
4179,187,19,2018-05-01 20:51:21,62376,7277
4180,162,27,2017-09-22 10:53:56,79090,5702
4181,53,11,2017-06-17 13:13:34,33967,1904
4182,99,179,2018-08-01 13:11:39,58899,8889
4183,55,162,2018-09-04 06:26:57,42399,7217
4184,187,55,2018-07-14 05:00:06,86022,5341
4185,13,126,2017-07-19 15:50:30,46628,9497
4186,193,134,2018-04-18 02:01:53,52357,7976
4187,47,20,2017-08-24 05:51:53,57746,1573
4188,13,92,2018-06-17 00:12:23,30552,7234
4189,6,104,2017-06-08 17:18:00,21365,9383
4190,136,114,2018-09-13 06:58:48,39353,1656
4191,70,85,2018-01-19 07:08:09,76949,7828
4192,22,83,2018-04-19 11:24:15,2997,3594
4193,141,103,2017-07-22 14:03:41,82122,4828
4194,147,106,2018-09-26 09:46:02,78134,7085
4195,122,122,2018-05-14 22:32:17,61379,2721
4196,176,27,2017-10-04 11:13:50,80758,9546
4197,137,147,2018-02-03 23:19:15,65598,4518
4198,126,181,2018-09-12 12:02:16,18864,3900
4199,158,134,2018-08-19 04:14:43,8059,5875
4200,159,148,2018-06-04 21:46:42,70043,182
4201,31,142,2017-07-21 00:37:34,44370,5964
4202,94,153,2017-11-20 07:30:49,73781,4805
4203,23,2,2018-08-03 10:16:48,29697,1246
4204,164,57,2018-06-02 03:07:09,3686,8046
4205,73,191,2017-07-18 19:28:03,14536,7851
4206,151,68,2018-02-28 08:40:44,25632,1472
4207,200,82,2018-01-03 15:51:11,81669,6875
4208,102,19,2018-06-16 06:18:10,52872,7300
4209,27,161,2017-06-11 12:11:59,28409,1790
4210,100,12,2017-09-12 04:17:38,56141,5689
4211,78,198,2018-04-26 10:41:52,92474,8177
4212,191,86,2017-12-15 13:27:43,27929,5065
4213,49,139,2017-09-08 01:32:52,16884,3984
4214,34,119,2018-09-06 06:34:07,16620,9062
4215,50,119,2017-07-25 23:47:34,93036,7873
4216,111,155,2017-11-22 12:06:46,82699,6446
4217,69,62,2018-07-20 18:50:24,48690,7303
4218,119,59,2018-03-18 08:38:47,64007,8676
4219,14,160,2018-01-18 15:12:19,43567,7984
4220,191,94,2018-06-09 17:22:43,35519,6851
4221,144,165,2018-03-14 07:06:01,62617,3014
4222,82,33,2018-06-23 08:28:02,14146,8198
4223,95,159,2018-07-24 23:34:15,97760,8442
4224,196,169,2017-09-10 19:33:48,14554,3395
4225,117,72,2018-06-20 23:20:21,35129,2295
4226,39,6,2017-07-04 03:27:27,63300,2956
4227,141,91,2018-07-09 09:39:16,40924,1209
4228,9,2,2017-09-16 11:00:09,59132,1783
4229,118,188,2018-02-28 22:39:32,34910,747
4230,165,122,2018-07-15 11:35:40,18464,8892
4231,28,36,2017-11-15 16:24:21,88463,8323
4232,173,81,2018-09-21 08:55:46,78900,3757
4233,121,184,2017-10-29 08:57:21,92195,8134
4234,8,134,2018-08-20 23:50:14,32488,8948
4235,16,152,2018-07-17 08:11:16,92379,1774
4236,173,174,2017-09-30 03:26:46,27770,8755
4237,16,79,2018-01-20 15:36:37,98941,519
4238,74,13,2017-12-24 13:17:44,83924,3749
4239,47,149,2017-07-31 06:13:37,78074,6282
4240,62,85,2017-12-10 09:45:47,37720,458
4241,62,48,2018-01-06 18:03:42,19673,5943
4242,65,46,2018-08-08 23:12:47,57241,1505
4243,103,29,2017-12-18 04:33:42,69364,2377
4244,124,199,2017-07-14 13:36:58,34358,2958
4245,116,71,2017-10-25 00:09:39,10778,2052
4246,199,133,2017-07-21 03:39:21,99150,4663
4247,60,87,2018-07-04 06:38:32,23117,7952
4248,147,40,2018-01-18 01:25:57,28379,3584
4249,6,189,2017-11-07 05:24:00,86505,4458
4250,136,49,2017-06-11 04:16:56,10299,8600
4251,132,185,2017-06-26 21:42:05,5094,8414
4252,190,89,2017-09-16 03:11:31,70270,7176
4253,69,82,2017-12-19 01:44:25,61381,6970
4254,82,63,2017-07-24 08:57:52,66244,9877
4255,2,59,2018-04-10 08:51:33,60250,4990
4256,171,140,2018-05-05 23:26:21,52628,9056
4257,152,50,2018-05-29 11:01:34,19210,6152
4258,185,119,2018-08-14 10:08:12,27273,2749
4259,12,137,2018-09-07 10:08:09,33908,1257
4260,8,73,2018-04-22 10:19:02,71708,6208
4261,196,102,2018-01-14 05:37:47,95953,2145
4262,100,158,2017-11-27 06:24:35,78973,804
4263,148,91,2018-09-28 16:50:05,55920,164
4264,155,50,2018-05-28 21:53:55,71752,1185
4265,197,188,2017-12-22 14:04:11,8348,1806
4266,75,129,2018-03-26 17:36:29,48921,1525
4267,171,194,2018-09-04 16:43:05,23469,1316
4268,150,127,2018-08-07 05:57:58,82403,4920
4269,50,93,2018-01-27 12:23:24,87457,2819
4270,151,161,2018-01-15 11:10:23,1700,3342
4271,178,62,2018-03-24 06:12:40,557,5625
4272,145,139,2017-08-08 03:14:38,30251,3974
4273,119,176,2018-08-10 12:26:20,10034,5242
4274,94,114,2017-07-12 10:23:34,63417,409
4275,107,13,2017-07-11 18:19:51,6721,922
4276,198,31,2018-06-01 13:02:31,86570,1295
4277,196,66,2017-06-12 01:07:55,92178,3207
4278,198,193,2018-06-12 17:37:10,26880,4372
4279,28,16,2018-04-08 22:18:07,64114,406
4280,33,182,2017-09-15 06:02:19,59089,5998
4281,168,174,2018-02-20 01:20:46,95258,529
4282,42,50,2018-09-22 04:02:25,14350,2259
4283,159,42,2017-06-06 23:11:10,17156,7306
4284,176,167,2017-11-05 22:26:57,90,9655
4285,9,61,2017-11-22 16:32:09,46640,4071
4286,187,111,2017-10-07 22:09:29,48826,4196
4287,196,3,2018-02-20 16:24:08,94487,3035
4288,79,118,2018-06-28 14:55:01,87401,3273
4289,22,118,2017-07-03 09:02:47,64526,3632
4290,83,110,2017-07-08 06:11:38,34390,7645
4291,94,100,2017-10-25 18:18:50,47750,8579
4292,17,114,2017-06-07 04:25:57,42101,8704
4293,147,121,2018-09-27 18:22:59,62629,6767
4294,180,71,2018-01-16 03:03:05,55379,2968
4295,166,44,2018-07-17 21:56:33,51226,6874
4296,176,120,2017-07-01 16:07:41,94477,9586
4297,73,142,2018-02-23 04:41:04,15627,8553
4298,194,40,2017-10-18 16:01:17,83923,9065
4299,155,125,2018-05-02 11:41:03,61450,8341
4300,28,147,2018-04-30 14:04:40,45815,2323
4301,16,74,2017-07-02 10:45:06,81872,635
4302,27,119,2017-07-10 08:59:31,30093,8648
4303,169,143,2018-05-01 21:51:09,37203,9685
4304,189,87,2017-10-29 01:02:26,88034,2035
4305,52,22,2017-11-13 16:50:12,54131,4220
4306,89,30,2018-02-16 14:00:09,4979,9126
4307,184,116,2018-09-11 06:35:19,47246,193
4308,93,34,2017-11-13 17:18:25,64087,818
4309,80,188,2017-12-04 06:23:10,77130,9064
4310,175,94,2018-01-13 10:45:52,78933,169
4311,67,104,2017-11-12 23:43:41,67953,1613
4312,43,97,2017-11-06 05:32:37,6566,7802
4313,174,101,2017-08-04 18:02:11,32866,4682
4314,68,43,2018-06-07 09:04:59,30617,4237
4315,185,5,2018-01-24 11:21:43,5839,8334
4316,145,170,2018-07-19 02:07:22,22954,2704
4317,189,174,2017-07-09 10:22:36,10367,5352
4318,149,196,2017-08-26 14:16:28,80423,3116
4319,185,52,2017-09-24 03:03:57,12607,6652
4320,197,110,2018-07-19 01:31:18,83039,5799
4321,178,89,2017-09-02 18:28:13,92449,803
4322,56,87,2018-01-14 18:31:46,74651,8916
4323,70,99,2017-08-23 11:52:02,67819,3505
4324,119,148,2017-06-24 04:07:25,78737,2887
4325,182,141,2018-07-13 07:59:00,56024,7176
4326,187,139,2018-06-20 11:42:13,57769,6463
4327,131,146,2018-02-16 08:31:32,17104,7675
4328,92,31,2018-01-23 23:38:46,95628,98
4329,118,114,2017-10-30 09:56:45,16549,6566
4330,142,49,2017-08-11 05:55:22,30036,5603
4331,121,80,2017-12-10 19:00:33,82709,487
4332,74,163,2017-12-02 08:50:26,35020,8960
4333,49,14,2017-11-13 10:21:28,83568,2372
4334,190,165,2017-06-28 14:01:46,97009,4030
4335,137,158,2018-01-20 15:25:33,221,2504
4336,193,175,2017-11-10 15:36:00,79205,7794
4337,10,74,2018-05-25 19:45:52,56777,5177
4338,141,20,2017-08-07 11:24:16,96332,9024
4339,63,31,2018-07-01 11:57:36,97762,3750
4340,39,42,2018-07-03 00:02:27,82826,7115
4341,176,5,2018-03-11 11:41:39,67723,2357
4342,86,79,2018-04-18 17:39:41,55315,5952
4343,71,79,2018-03-25 15:39:58,38717,534
4344,38,84,2018-07-18 05:13:10,41585,6673
4345,49,128,2017-09-27 01:03:01,46308,1658
4346,34,84,2017-07-30 06:51:46,8054,1525
4347,101,33,2018-02-16 12:42:13,98221,4022
4348,126,15,2017-09-24 10:15:13,40117,4386
4349,46,199,2017-12-12 05:13:51,29682,1184
4350,31,27,2018-06-09 05:20:08,62048,4707
4351,112,92,2018-03-29 15:20:34,36816,5205
4352,16,38,2018-08-29 15:37:40,92917,3745
4353,40,84,2018-07-22 03:27:24,80967,9061
4354,121,2,2017-11-12 08:47:59,2934,9952
4355,138,193,2018-08-04 14:22:04,96001,5984
4356,58,136,2018-09-13 04:50:24,75426,9247
4357,8,78,2018-07-01 12:14:04,4090,191
4358,20,96,2018-05-14 23:09:27,20135,1447
4359,80,159,2018-07-07 18:40:23,29555,8957
4360,173,13,2018-07-06 19:01:46,63178,4546
4361,160,149,2017-10-14 23:16:33,86011,4423
4362,50,77,2017-09-16 13:53:42,324,7630
4363,178,124,2017-09-20 23:09:24,90304,5254
4364,47,193,2018-04-06 02:01:46,18400,324
4365,84,148,2018-07-09 03:06:36,75155,5941
4366,31,61,2017-06-29 19:12:14,73948,7324
4367,48,180,2018-06-07 13:47:13,49776,7085
4368,152,2,2017-10-09 14:39:58,11981,4548
4369,140,135,2017-10-17 23:37:59,18014,6376
4370,137,126,2018-09-07 00:56:44,2850,7796
4371,135,6,2018-09-30 23:56:24,13183,4886
4372,51,110,2017-09-26 20:18:18,58165,8245
4373,83,93,2018-08-28 06:17:57,69783,5999
4374,155,138,2017-06-21 05:57:13,61312,7067
4375,131,123,2017-09-14 13:26:34,24290,627
4376,102,54,2017-08-30 19:38:48,72855,9796
4377,87,164,2017-08-25 19:30:58,96757,9168
4378,102,73,2018-01-02 14:16:25,78666,3535
4379,68,163,2017-11-21 13:37:53,57384,9578
4380,52,7,2018-06-18 03:28:44,89344,2836
4381,166,17,2017-10-01 11:25:59,49078,4332
4382,150,120,2018-02-07 18:29:08,22581,2870
4383,14,117,2017-08-26 16:18:39,15930,9382
4384,135,176,2018-07-22 18:09:47,31557,7784
4385,117,97,2017-08-04 06:07:08,19309,9060
4386,106,1,2017-10-28 23:16:19,33141,8879
4387,124,94,2017-09-01 20:31:18,40939,9168
4388,157,139,2017-09-04 16:13:12,60353,3293
4389,35,33,2018-04-12 17:45:57,44182,9599
4390,145,47,2018-01-14 22:40:51,16415,530
4391,23,200,2017-11-24 16:13:10,72490,441
4392,30,155,2018-08-11 05:37:16,26540,3575
4393,15,30,2017-08-13 11:01:58,52221,3945
4394,109,125,2018-02-07 11:28:57,18113,9741
4395,155,159,2018-01-24 11:11:47,66695,4120
4396,199,115,2017-07-05 07:05:26,35745,1096
4397,172,180,2017-10-28 06:27:39,55358,9878
4398,44,190,2018-05-02 23:18:37,72578,7601
4399,42,55,2018-02-17 13:19:46,54070,7836
4400,182,88,2018-03-08 17:30:55,25982,3317
4401,16,174,2018-04-19 12:38:10,13518,782
4402,64,50,2018-01-13 12:54:35,58565,3350
4403,32,42,2018-06-05 01:45:46,36284,2718
4404,138,18,2018-08-06 16:03:24,4314,452
4405,84,12,2018-02-15 22:44:22,67260,5026
4406,121,150,2018-09-01 14:25:33,82754,7480
4407,195,70,2018-01-14 15:14:30,51205,2160
4408,136,192,2017-10-15 17:01:17,60481,5959
4409,96,103,2017-08-14 09:29:03,32587,779
4410,74,136,2018-06-20 09:14:42,92367,590
4411,56,57,2017-06-19 03:45:40,58110,8298
4412,63,136,2018-08-26 22:26:03,43172,5302
4413,108,25,2018-05-22 08:59:35,73596,3448
4414,161,106,2017-08-15 07:08:52,75649,7794
4415,42,88,2017-11-02 12:33:04,20888,5599
4416,127,77,2018-05-16 07:43:58,12665,8981
4417,165,112,2018-02-12 05:40:14,78373,7101
4418,12,21,2018-09-14 00:48:32,92678,7974
4419,148,179,2018-03-18 20:45:27,69703,9245
4420,152,127,2018-01-07 23:28:43,79171,3570
4421,34,51,2017-11-22 19:48:18,63960,6424
4422,44,106,2018-01-30 18:32:45,23413,7314
4423,42,19,2017-09-19 18:08:55,36787,8766
4424,161,35,2018-07-29 11:12:54,41803,5953
4425,100,125,2018-04-20 09:43:03,75193,4003
4426,193,142,2018-02-16 06:37:06,15907,3192
4427,192,13,2017-11-26 03:01:11,47685,7491
4428,29,165,2018-01-12 22:08:11,4216,99
4429,148,49,2017-08-16 17:29:55,60439,5601
4430,138,12,2017-10-23 19:35:55,88415,9617
4431,200,79,2018-01-10 17:33:11,26167,6340
4432,94,180,2017-10-31 01:58:35,35616,7879
4433,18,107,2018-05-10 15:28:48,66655,8775
4434,13,24,2017-12-17 21:45:33,43701,4255
4435,138,122,2017-10-26 19:52:07,28213,1013
4436,4,49,2017-12-28 01:25:33,48624,5038
4437,65,73,2018-02-15 13:16:23,71030,8216
4438,52,29,2018-06-18 18:10:10,53668,3194
4439,101,115,2017-07-09 11:52:31,20729,1489
4440,27,101,2018-08-15 02:35:19,97587,2613
4441,179,26,2018-03-12 12:01:45,10216,9902
4442,13,84,2018-06-30 22:48:08,67386,9543
4443,103,106,2018-03-02 19:04:55,71230,4307
